Día;Calle;Verdulería;Carnicería;Frutería;Pescadería;Huevería;Abarrotes;Florería;Ropa;Mascotería;Bazar
5;Calle 1980;20206;25191;18073;10452;3833;29594;4346;10228;11153;4954
5;Calle 1981;23149;25737;20355;12496;5297;29399;4179;8879;12281;5915
5;Calle 1982;20010;22863;18171;11396;5150;29902;4038;10277;11294;5281
5;Calle 1983;20790;23790;20053;12173;4850;29630;3931;9873;11781;4153
5;Calle 1984;19078;24290;21771;10730;4574;27985;3925;9137;11058;5042
5;Calle 1985;20803;21989;21543;12342;5179;28708;4472;10007;10419;5378
5;Calle 1986;20475;27617;19804;11748;4613;32020;4578;9043;11048;4749
5;Calle 1987;20275;25014;19142;11078;5892;25812;4064;9767;10218;5295
5;Calle 1988;21047;24190;18740;10849;5365;28109;3940;9973;11662;4573
5;Calle 1989;23027;23327;18870;11753;5625;27443;4403;10277;10389;4588
5;Calle 1990;21239;22407;21060;11081;5573;31705;4236;8886;10806;4802
5;Calle 1991;22381;24260;19160;11105;5462;29045;4069;9011;10883;5571
5;Calle 1992;19111;22609;19948;12609;5365;29138;4028;10302;11712;5080
5;Calle 1993;21216;23289;19171;11670;5148;28292;4106;9551;12512;5197
5;Calle 1994;18691;30175;20430;10276;5091;32479;4057;8972;11836;5453
5;Calle 1995;21560;23775;19823;12097;5501;30002;4129;9717;11866;5347
5;Calle 1996;22760;27977;18612;11669;5027;29943;4195;9614;11258;4790
5;Calle 1997;19716;23930;20147;11534;4957;28559;3738;10629;10577;4956
5;Calle 1998;19675;23542;16795;11324;4886;28763;4112;9114;11473;5557
5;Calle 1999;22842;25357;20234;11053;5709;29709;4164;3318;8712;5275
5;Calle 2000;23543;22729;20013;10449;5354;31990;3947;10261;10463;5162
5;Calle 2001;22061;23657;20457;11831;4984;30016;3738;9521;10611;5210
5;Calle 2002;23915;22228;22401;12145;5288;27737;4013;10055;10799;5055
5;Calle 2003;19932;26160;19364;11319;5030;31086;4122;11107;11274;5065
5;Calle 2004;22395;23605;18469;11423;5175;13739;3546;8839;10254;4952
5;Calle 2005;21475;22341;24864;10696;4973;28066;4161;9483;11144;4954
5;Calle 2006;21403;24182;20360;11234;4963;24295;3834;9876;11187;5701
5;Calle 2007;18432;24131;19852;12620;5664;28057;3598;7691;10672;5407
5;Calle 2008;20589;26509;20194;11739;5586;32025;3984;8844;11559;5245
5;Calle 2009;18045;24424;20812;9181;5696;27888;3862;9101;14768;5667
5;Calle 2010;20386;27641;19611;11083;5280;27341;3926;9059;10200;4605
5;Calle 2011;18946;25010;19601;10624;5056;28077;4088;8590;10741;4487
5;Calle 2012;20269;24510;22013;11384;5201;25155;3918;9881;9944;5759
5;Calle 2013;22622;22548;20387;11051;5214;28562;3970;9029;11080;6099
5;Calle 2014;18380;24716;20148;12690;5210;25998;4325;9606;10155;5147
5;Calle 2015;26455;25355;18372;10313;4870;28810;4123;9960;11375;4981
5;Calle 2016;19694;22834;19937;11799;5066;34211;4178;9414;11057;4505
5;Calle 2017;21260;23676;23370;11764;5198;30517;4183;12395;9311;5004
5;Calle 2018;20168;22558;23279;10789;4867;31148;3854;8703;10488;4831
5;Calle 2019;21259;27856;18462;11871;5500;32276;3950;9778;11536;5344
5;Calle 2020;23045;24764;19941;11636;5312;30852;4280;9697;10762;4783
5;Calle 2021;21117;24409;18673;11342;5133;28015;4091;8515;11736;4994
5;Calle 2022;19384;23431;17804;11651;5145;22534;4781;9248;11513;4935
5;Calle 2023;22142;24209;19402;10575;4750;30191;3978;9960;10800;5058
5;Calle 2024;21458;26187;22132;12739;5202;31186;3856;9405;11254;5350
5;Calle 2025;21264;25644;20785;11159;4325;30400;3880;9681;11649;4861
5;Calle 2026;19419;26073;19659;11073;5191;34911;4149;8710;12222;5445
5;Calle 2027;20042;27779;20919;12054;5677;31304;4112;10125;11232;5616
5;Calle 2028;19682;25389;20260;11579;4583;30539;3621;9429;11905;4872
5;Calle 2029;19788;28426;19818;12215;5109;29406;3837;9564;10568;5137
5;Calle 2030;20689;26496;21471;11961;5463;28452;3790;10472;10617;4971
5;Calle 2031;19527;26524;22006;11775;5398;31373;4117;10941;10828;4811
5;Calle 2032;20560;25556;21175;12146;5611;28395;3846;9774;10440;5264
5;Calle 2033;20086;20784;18497;10987;4917;31416;4117;9584;11049;4966
5;Calle 2034;20861;24040;18706;11244;4951;24807;3949;10044;11348;4359
5;Calle 2035;21478;26136;18114;13373;5086;31092;4707;10056;11337;5361
5;Calle 2036;20808;24738;22905;14057;5557;35087;4341;8990;11283;4952
5;Calle 2037;20551;23803;18685;11162;5105;26758;4238;9159;10675;5105
5;Calle 2038;21578;24279;22842;10948;5065;28699;4312;8723;10646;5640
5;Calle 2039;22349;25653;20774;9082;5396;31814;3881;9253;10114;5849
5;Calle 2040;21719;24377;20667;11790;4786;29430;4166;9106;11736;5646
5;Calle 2041;20265;24030;19186;10560;5304;30691;3987;9376;12063;5127
5;Calle 2042;23172;23042;18294;10749;4723;28954;4126;8048;12361;5201
5;Calle 2043;21080;23260;18491;11029;5470;32375;3611;9434;12790;5503
5;Calle 2044;21643;23133;19872;7602;5469;24497;3947;9612;10913;4628
5;Calle 2045;21442;24897;18744;10898;5314;29624;4209;10185;11608;5336
5;Calle 2046;23308;26074;21855;12468;5265;27984;3877;10215;12543;4047
5;Calle 2047;22308;26120;20677;11874;4908;31747;3722;11062;9833;4956
5;Calle 2048;19304;29491;19081;12706;5045;32912;3935;8606;12249;5763
5;Calle 2049;32187;21474;20616;11819;6040;26717;3889;9038;11361;5302
5;Calle 2050;22267;20598;20076;10523;5779;29038;4102;10138;10942;5239
5;Calle 2051;23069;22024;17389;12557;4887;32316;3560;8752;11081;5431
5;Calle 2052;20456;24690;16303;12863;4768;30407;3775;9378;10624;4932
5;Calle 2053;20299;25782;19409;13152;4961;25820;4390;8368;10334;4770
5;Calle 2054;21209;23789;18217;12325;5171;30314;4284;9028;12255;4927
5;Calle 2055;23546;24862;18773;11157;5568;31949;3945;8563;11765;5494
5;Calle 2056;20850;25518;18579;11108;5487;28484;4056;9644;13887;4576
5;Calle 2057;20227;21373;21566;11636;5016;30420;4000;9349;11403;4595
5;Calle 2058;20303;25107;20819;11101;5253;28641;3575;7006;12017;5106
5;Calle 2059;21467;22166;19389;11908;4505;23579;4447;9174;9572;5637
5;Calle 2060;20378;23162;19130;11525;5002;30408;4145;10456;11634;4822
5;Calle 2061;22001;22721;19424;10479;5455;32122;3778;9292;10426;4926
5;Calle 2062;21329;24660;20832;11942;4750;28593;4299;9857;10847;5592
5;Calle 2063;21671;23725;18759;12227;4699;25471;4349;9289;11584;5177
5;Calle 2064;22053;24398;21502;10785;5531;28829;3859;7880;11458;5504
5;Calle 2065;21162;24385;19633;12254;5644;29961;4563;10675;11769;4984
5;Calle 2066;21232;25522;18374;12050;5582;29007;4183;9808;13407;5484
5;Calle 2067;20170;23668;20188;13945;4715;27914;4032;8898;10377;4907
5;Calle 2068;20441;26808;18718;11801;5261;28492;3984;10894;10206;5458
5;Calle 2069;23749;29718;19932;12760;4973;30606;4233;10556;10896;5354
5;Calle 2070;21504;24295;18462;10645;5003;31322;4747;7284;11889;5009
5;Calle 2071;19895;22211;18476;11619;5138;28763;4099;9742;11654;4629
5;Calle 2072;19522;27410;19737;11304;7254;31713;3893;10186;11527;5053
5;Calle 2073;21429;24249;17388;12014;5313;28622;3842;9135;13110;4889
5;Calle 2074;21688;23910;17546;12032;4736;28954;4241;10349;11774;4870
5;Calle 2075;19880;26117;18475;11442;5241;27874;3976;8906;10867;5327
5;Calle 2076;20810;24434;20070;12156;5121;27277;3912;11607;10770;5236
5;Calle 2077;22035;24843;19706;12264;5122;31743;3715;12478;9166;5460
5;Calle 2078;21281;26017;18346;11389;4787;29053;4089;8877;11515;5428
5;Calle 2079;21718;21696;21008;11723;4785;27685;3506;10647;10282;4929
5;Calle 2080;21435;20475;18271;10508;4689;28898;3790;10569;11591;5945
5;Calle 2081;21208;22548;23715;12549;5354;27493;4408;9547;10446;5449
5;Calle 2082;20730;23026;19325;12220;5034;27969;3808;10363;10460;5396
5;Calle 2083;19993;22221;17381;10521;3508;29741;3818;8367;13708;5064
5;Calle 2084;20794;25534;20516;13944;5212;27291;5026;10054;10581;5297
5;Calle 2085;21306;23259;20078;10676;5340;29992;4572;9487;11838;5012
5;Calle 2086;20116;25842;20092;11860;3321;30548;4036;10305;11567;5237
5;Calle 2087;21191;22798;21928;10665;5119;26431;4342;9324;11869;5374
5;Calle 2088;21417;21542;18184;11170;4979;29325;3824;9776;11576;4949
5;Calle 2089;20897;25522;19982;12135;5620;28566;4090;9628;11002;5359
5;Calle 2090;20703;23120;20545;12800;6144;32041;3631;9252;11132;5384
5;Calle 2091;21230;23996;19144;10749;5188;31326;4649;11889;9781;5045
5;Calle 2092;18061;23492;17982;10230;5111;26293;4282;10545;9297;5365
5;Calle 2093;21992;25651;20186;11904;4891;28845;3835;9599;11368;5514
5;Calle 2094;19278;21799;20043;11281;5861;28060;4082;8989;12057;5061
5;Calle 2095;20119;23891;21034;11631;4801;26290;3723;9525;10402;5333
5;Calle 2096;20282;26479;17610;10657;5081;30788;4035;9979;10716;4966
5;Calle 2097;22837;25123;19238;10966;5171;28550;3733;10177;10802;4474
5;Calle 2098;22364;23302;18382;10755;5205;30295;3878;9894;12297;5369
5;Calle 2099;21070;19386;16822;12354;5667;28102;3809;10038;11031;5061
5;Calle 2100;20638;26749;19484;11021;4818;28344;3997;9177;10853;4848
5;Calle 2101;22254;26135;21441;12687;4927;31681;3700;10014;11512;5439
5;Calle 2102;22618;22426;20652;11134;4970;26042;3918;10017;10931;4915
5;Calle 2103;21836;28203;20099;11033;4246;31153;3530;8716;13236;5726
5;Calle 2104;20669;23120;20749;11721;4965;26458;4242;9626;10808;5287
5;Calle 2105;20866;24163;19354;11268;5071;27966;4058;10429;11422;5112
5;Calle 2106;21008;24552;19585;11262;4984;30447;3766;9365;11298;3855
5;Calle 2107;21659;25874;22008;10594;5088;31604;4001;9834;11517;5221
5;Calle 2108;21855;22548;21280;12523;5143;27925;4206;9615;11864;5275
5;Calle 2109;23608;24967;18629;10785;4992;33180;3694;10349;10398;5451
5;Calle 2110;21537;22819;17962;11690;5510;31336;3922;9920;11585;4796
5;Calle 2111;21426;24274;19440;10521;5308;29158;4359;10170;10515;5248
5;Calle 2112;20894;20210;18894;11185;5888;31286;4373;9651;11222;5432
5;Calle 2113;19894;25860;17996;11462;5020;28250;3702;7780;11404;5262
5;Calle 2114;13822;24931;20940;11386;4336;27512;4007;8989;11272;5423
5;Calle 2115;20097;24634;19624;10944;5470;28848;2799;8016;11464;3981
5;Calle 2116;20136;27726;18683;13661;5249;26974;4297;9267;12957;5638
5;Calle 2117;19560;22184;19018;11444;5195;32413;4370;8545;11360;5088
5;Calle 2118;22021;24610;20138;13109;4734;29108;4348;9933;10112;5391
5;Calle 2119;21566;25450;20616;9992;5373;32584;1164;8515;12236;4484
5;Calle 2120;19773;26689;19471;14439;5671;30297;4282;9737;10310;5092
5;Calle 2121;23246;22546;18896;16063;5237;27595;4280;8819;11427;5584
5;Calle 2122;21194;24040;21184;10818;5433;30577;3494;9519;10462;5167
5;Calle 2123;21211;27916;18723;11755;4501;26295;4315;9921;11291;5140
5;Calle 2124;20871;22917;20915;11512;5013;32276;3832;10395;11557;4939
5;Calle 2125;20558;26143;17614;12014;5123;30493;4214;8151;10425;5123
5;Calle 2126;17695;23518;19713;11052;6040;28655;4046;10448;11138;5473
5;Calle 2127;21355;24787;19713;11287;5423;27072;4044;9500;10894;4946
5;Calle 2128;20033;22667;20982;10435;4463;28619;4219;8739;10821;5592
5;Calle 2129;22108;22401;19146;11362;4642;31352;3994;10192;10882;5195
5;Calle 2130;22161;26218;19700;10731;5393;28649;3850;10543;13103;5303
5;Calle 2131;19788;24706;17639;11870;4773;29749;4225;9853;8969;5747
5;Calle 2132;20644;26353;18588;12735;4483;28175;3789;9309;11371;4844
5;Calle 2133;19102;24510;19894;12148;4855;28330;4217;10030;10915;5051
5;Calle 2134;21821;24845;20093;11969;4835;32715;4403;9042;12011;5844
5;Calle 2135;19941;27247;19746;11494;3999;32140;3956;9524;12303;5443
5;Calle 2136;21097;22944;21549;11466;5139;31723;3979;9920;11574;7747
5;Calle 2137;21478;20363;16593;11614;5741;28615;4070;8955;11624;4904
5;Calle 2138;23000;21459;17869;11690;4405;30730;4312;10163;12978;4972
5;Calle 2139;21947;22661;20603;10337;5016;28943;4313;9434;12492;6949
5;Calle 2140;20977;25954;19466;12127;5359;30697;4740;9333;11555;5058
5;Calle 2141;20297;25182;20388;10215;5288;27786;4334;8897;10739;5387
5;Calle 2142;21198;27700;16400;12365;5010;18693;4116;9323;14717;5416
5;Calle 2143;22801;24758;19759;11154;5105;29792;4392;9804;10926;4855
5;Calle 2144;22034;23780;19414;10098;5320;32863;4235;10859;11346;6168
5;Calle 2145;22068;23861;19906;11294;5207;30930;4162;10304;10789;4993
5;Calle 2146;19980;25413;19790;11536;5190;26880;4203;12433;11246;4599
5;Calle 2147;21182;24806;19677;12063;5089;30014;3910;9036;10493;5146
5;Calle 2148;20681;22478;18780;11303;5677;27552;3839;8917;10962;5129
5;Calle 2149;21427;26527;18965;11703;4819;28233;4043;9798;10555;4391
5;Calle 2150;19764;24773;22579;12281;5610;28689;4158;9253;11984;5112
5;Calle 2151;21543;23327;18470;12207;4897;27821;4144;10024;10191;5252
5;Calle 2152;20949;23197;17663;11200;5590;29492;4219;8103;11928;5157
5;Calle 2153;21580;23182;21405;11894;5426;28590;3972;12005;11391;4552
5;Calle 2154;22020;26233;20131;11097;5000;30083;4072;9751;11906;5019
5;Calle 2155;18470;24194;18872;11532;5363;28671;4148;9514;10496;4743
5;Calle 2156;20895;24631;20723;12562;5588;28690;2770;9386;11283;5752
5;Calle 2157;21413;20864;19976;11451;5258;30400;4155;8998;11732;5388
5;Calle 2158;22310;26260;19141;11219;5538;28695;4090;9422;10962;4625
5;Calle 2159;21302;20621;20064;11903;4646;24585;4326;9432;10689;4657
5;Calle 2160;21549;24507;16764;11730;5399;28099;4006;11759;10858;5735
5;Calle 2161;20220;24984;16271;11664;3954;28082;4355;9217;12982;4291
5;Calle 2162;19179;26068;21976;11296;4928;32203;4175;11472;11155;4854
5;Calle 2163;18326;23580;19177;10591;5241;27845;4031;10837;10993;5113
5;Calle 2164;21343;22156;21077;13149;4806;29273;3844;9977;10834;5538
5;Calle 2165;25428;22426;20132;12334;5628;30664;4048;9612;12556;4882
5;Calle 2166;20123;23338;16802;11128;5497;29863;4264;10062;11294;5152
5;Calle 2167;20647;24114;20115;10603;5124;28195;3258;9386;12829;5337
5;Calle 2168;19891;25398;16243;13539;5399;30026;3958;9905;9501;5188
5;Calle 2169;20573;25098;18889;12698;4479;33835;3822;9698;10876;4789
5;Calle 2170;19962;24472;19826;12029;4571;31882;4142;7978;10797;4956
5;Calle 2171;22084;24495;20300;11378;5048;25398;4193;10267;11828;5062
5;Calle 2172;21024;24972;19006;11564;5302;36447;3763;9247;10938;4808
5;Calle 2173;22079;25663;19539;11288;5120;32312;3869;9463;10928;4773
5;Calle 2174;21792;22000;19016;11717;5066;27249;3800;10138;10266;5344
5;Calle 2175;21782;24507;21075;11633;5212;31037;3769;9099;10299;5351
5;Calle 2176;19062;25016;21557;10501;5375;34293;3887;9852;13071;5217
5;Calle 2177;20741;23058;21960;12968;5222;29627;4282;10236;11863;4911
5;Calle 2178;19008;24843;18565;11996;6407;29426;4030;9221;11513;5329
5;Calle 2179;21779;22453;22786;9646;4981;30529;4388;9973;13598;5634
5;Calle 2180;20241;25801;18835;11591;5134;28739;3844;9206;11084;4886
5;Calle 2181;19605;24397;19609;12693;4325;30543;3487;9920;12267;5206
5;Calle 2182;22171;25381;20053;11146;5291;30594;4484;9030;12254;5076
5;Calle 2183;22078;23785;19495;9870;4941;29845;4162;8564;10037;4927
5;Calle 2184;21916;21055;23136;10894;4901;27567;3675;7732;11017;5045
5;Calle 2185;20994;25199;19909;11650;5479;27936;3920;9729;10064;5310
5;Calle 2186;20220;26142;20105;11087;5261;26864;3769;9684;11285;7303
5;Calle 2187;22763;27428;18948;9238;5008;26911;4179;9089;10754;5190
5;Calle 2188;23537;24653;22107;11459;4754;29771;3356;9599;11179;5487
5;Calle 2189;18980;24932;21271;11216;5729;31832;4416;9655;10963;5252
5;Calle 2190;20752;24517;20956;12236;5081;27897;3899;10057;13385;5061
5;Calle 2191;15592;25319;19224;10635;4409;29208;4288;9434;11864;4994
5;Calle 2192;20830;22039;20012;10240;5172;32271;3891;9975;11760;4392
5;Calle 2193;21389;24516;19643;11175;5339;27613;5136;10179;10294;5309
5;Calle 2194;22052;25501;18602;11183;5625;28101;4468;10001;13361;4987
5;Calle 2195;21204;25098;18501;12482;5389;23405;4467;9355;11510;5317
5;Calle 2196;19742;25037;23205;11486;5115;28115;4438;9900;11243;5296
5;Calle 2197;22177;27270;19379;13718;4653;28573;3821;10468;11666;5551
5;Calle 2198;20402;22333;19907;11901;4939;26242;4097;10455;9927;4679
5;Calle 2199;21631;22983;20263;13669;5031;27881;3895;9159;10697;4886
5;Calle 2200;19128;21924;20218;10607;5034;28938;4107;11317;11413;5055
5;Calle 2201;20794;18942;18891;10949;5214;27139;3833;9779;8901;5103
5;Calle 2202;18621;22794;18712;11867;4316;30370;4359;10493;11303;5173
5;Calle 2203;23247;22677;19964;11751;5115;22584;3816;9739;10840;5210
5;Calle 2204;20476;22320;22428;11363;4453;23428;4049;9761;10350;4669
5;Calle 2205;24242;28722;22143;11235;5377;29486;4232;11018;10837;4694
5;Calle 2206;22327;19570;21701;11006;5323;29960;3716;10005;11612;4838
5;Calle 2207;21477;25312;18978;11013;5237;29759;4234;9683;11446;4796
5;Calle 2208;22721;28850;18787;12078;5661;26775;4198;10506;10919;5723
5;Calle 2209;20715;23748;20201;11271;3919;26148;3898;10168;11028;5100
5;Calle 2210;21191;23126;16864;11165;4743;28731;3941;10084;11083;4611
5;Calle 2211;17752;22583;17345;10793;5543;29620;3947;10160;10924;4996
5;Calle 2212;21518;23663;18336;11320;5196;29110;4254;8830;11080;5345
5;Calle 2213;21203;21572;17395;10603;5008;29640;3991;10162;11140;5000
5;Calle 2214;23083;25094;18669;10797;5494;27831;4081;8334;10235;5187
5;Calle 2215;21395;26184;20992;11792;4950;33479;3983;9623;11418;5274
5;Calle 2216;21297;25708;21739;12553;5385;27867;3983;9577;10423;5272
5;Calle 2217;21746;28309;21628;12657;5223;26583;3901;9555;11409;4893
5;Calle 2218;19603;23157;18285;11665;5674;36501;3905;10013;8500;4889
5;Calle 2219;20383;21475;20385;11509;5601;26882;3704;9034;10245;5257
5;Calle 2220;22255;22572;19205;10817;5450;30732;3880;9958;11299;5185
5;Calle 2221;21533;15595;21369;11162;5060;30952;3619;10170;10625;5331
5;Calle 2222;21347;24570;18087;12089;5292;30626;3871;9309;9231;5300
5;Calle 2223;23463;23738;22002;7669;5012;28221;4349;9867;12499;5374
5;Calle 2224;20537;23428;17652;11040;5054;24996;3867;9813;11247;4864
5;Calle 2225;15560;25106;21152;11853;5877;27320;3801;9120;12235;5480
5;Calle 2226;20187;23677;19623;11634;5389;29037;4195;9115;10785;5372
5;Calle 2227;16365;20829;23163;12020;5441;27117;3942;8728;10825;5197
5;Calle 2228;20879;26048;20612;12124;5327;23746;4525;8782;10952;5025
5;Calle 2229;21098;25752;19590;11351;5095;33571;4090;10849;11302;5761
5;Calle 2230;19161;27987;19422;10888;5411;29624;3745;8866;10896;5341
5;Calle 2231;20773;22979;19443;12028;5027;29653;4716;9400;7912;5102
5;Calle 2232;20197;24423;20826;11790;5640;27438;4407;8275;11216;5019
5;Calle 2233;19004;24039;20301;11467;5301;29369;4082;9536;10805;5498
5;Calle 2234;21216;24112;20989;11738;4921;30147;3784;8615;10477;5359
5;Calle 2235;20427;23214;20176;11592;5690;29098;3999;10694;12306;5116
5;Calle 2236;19896;25960;18651;12418;5213;28585;4419;8667;11605;6285
5;Calle 2237;23179;24902;18027;12395;4752;27629;3795;9175;12575;6059
5;Calle 2238;22111;21636;18955;12611;6225;31077;4358;9498;9887;4987
5;Calle 2239;19745;21678;19859;10647;5744;28799;3901;9405;11046;5129
5;Calle 2240;19480;25099;22130;11774;5477;27565;3801;9593;10323;5058
5;Calle 2241;20748;28209;19987;10894;5071;28591;4382;9554;11628;4623
5;Calle 2242;19514;24406;17048;11834;5038;31843;3488;10074;11784;5216
5;Calle 2243;23490;21572;20920;10655;4943;30362;3948;9526;12164;5745
5;Calle 2244;22067;25573;19760;11896;5139;28782;3862;9373;11209;5322
5;Calle 2245;21632;27410;21108;12091;4645;28691;3618;11593;11350;5151
5;Calle 2246;20425;24499;19594;9888;5419;26059;4134;9990;11343;5462
5;Calle 2247;19540;23453;20142;11675;5456;27404;4065;8802;11041;5492
5;Calle 2248;19133;9819;19269;11274;5194;31107;4556;9965;11436;5654
5;Calle 2249;19517;22510;20318;11331;4828;27362;4180;8877;11544;5844
5;Calle 2250;19602;24500;19867;12582;5368;28673;4249;10054;11488;4800
5;Calle 2251;24203;22456;19293;11684;5392;27648;4027;10589;12704;4933
5;Calle 2252;20280;25651;18651;11514;5164;27336;3932;9117;11447;4430
5;Calle 2253;20690;21111;16967;12406;5292;28177;3404;9429;10916;5260
5;Calle 2254;20448;23868;19827;11508;5507;27301;4017;10093;11333;5529
5;Calle 2255;21581;25236;20322;11434;5304;27295;3808;9430;11912;6142
5;Calle 2256;16989;25838;16385;11361;5335;32892;4011;9896;9535;5277
5;Calle 2257;21033;30317;21275;10733;4610;31587;4095;9793;9766;5346
5;Calle 2258;20918;24108;19857;12440;5263;29660;4068;9443;10767;4806
5;Calle 2259;20132;23190;21410;11619;4535;28131;3604;9550;10320;4908
5;Calle 2260;21570;24614;19366;11626;5221;31171;3512;9621;10588;6438
5;Calle 2261;19595;23790;19921;13497;5293;28012;3974;8915;12300;5293
5;Calle 2262;20252;22203;19524;11849;4913;30872;3890;8773;9518;5404
5;Calle 2263;21336;23789;20195;10766;5193;27569;4803;8864;11363;5009
5;Calle 2264;22534;24176;21712;10101;5033;27683;4250;9224;9822;4941
5;Calle 2265;20058;20204;19127;10532;5390;35505;3755;10821;10194;5316
5;Calle 2266;21040;25338;20636;12160;5256;29689;3696;8764;11221;5451
5;Calle 2267;20979;24898;19344;11095;4918;29227;4213;10214;11065;5486
5;Calle 2268;22182;23073;20889;10064;5324;28620;3824;7911;10361;5079
5;Calle 2269;18868;23475;21717;10991;4882;27292;3842;9732;14256;5475
5;Calle 2270;18949;26435;18326;11727;5066;32863;3942;9116;10397;5666
5;Calle 2271;22614;23377;18068;11890;5940;29150;3913;9083;11386;5518
5;Calle 2272;22657;22958;20278;11042;5438;27844;3549;10208;10758;4711
5;Calle 2273;24996;25704;18958;11815;4972;32015;3919;9577;11308;5104
